STATION_ID,READING_DATE,READING_TIME,DEPTH_TO_WATER,WATER_LEVEL,COMMENTS,USER_NAME,STATION_NAME,PALESTINE_NORTH,PALESTINE_EAST,Year,Month,Day
AL3482,17-May-06,1200,154.2,516,S,I_ALOKAILY,CORODOR 11,1174227,292700,2006,5,17
AL3482,21-Jun-06,1200,154.59,515.61,S,I_ALOKAILY,CORODOR 11,1174227,292700,2006,6,21
AL3482,19-Jul-06,1200,154.9,515.3,S,I_ALOKAILY,CORODOR 11,1174227,292700,2006,7,19
AL3482,23-Aug-06,1200,155.35,514.85,S,I_ALOKAILY,CORODOR 11,1174227,292700,2006,8,23
AL3482,19-Sep-06,1200,155.9,514.3,S,I_ALOKAILY,CORODOR 11,1174227,292700,2006,9,19
AL3482,21-Nov-06,1200,154.18,516.02,S,I_ALOKAILY,CORODOR 11,1174227,292700,2006,11,21
AL3482,14-Jan-07,1200,154.25,515.95,S,I_ALOKAILY,CORODOR 11,1174227,292700,2007,1,14
AL3482,15-Feb-07,1200,154.32,515.88,S,I_ALOKAILY,CORODOR 11,1174227,292700,2007,2,15
AL3482,15-Mar-07,1200,153.9,516.3,S,I_ALOKAILY,CORODOR 11,1174227,292700,2007,3,15
AL3482,16-May-07,1200,154.07,516.13,S,I_ALOKAILY,CORODOR 11,1174227,292700,2007,5,16
AL3482,13-Jun-07,1200,154.2,516,S,I_ALOKAILY,CORODOR 11,1174227,292700,2007,6,13
AL3482,16-Aug-07,1200,155.46,514.74,S,I_ALOKAILY,CORODOR 11,1174227,292700,2007,8,16
AL3482,26-Sep-07,1200,155.8,514.4,S,I_ALOKAILY,CORODOR 11,1174227,292700,2007,9,26
AL3482,18-Dec-07,1200,155.69,514.51,S,I_ALOKAILY,CORODOR 11,1174227,292700,2007,12,18
AL3482,13-May-08,1200,156.17,514.03,S,I_ALOKAILY,CORODOR 11,1174227,292700,2008,5,13
AL3482,11-Aug-08,1200,156.37,513.83,S,I_ALOKAILY,CORODOR 11,1174227,292700,2008,8,11
AL3482,16-Feb-09,1200,158.09,512.11,S,I_ALOKAILY,CORODOR 11,1174227,292700,2009,2,16
AL3482,14-Apr-09,1200,158.5,511.7,S,I_ALOKAILY,CORODOR 11,1174227,292700,2009,4,14
AL3482,20-May-09,1200,158.85,511.35,S,I_ALOKAILY,CORODOR 11,1174227,292700,2009,5,20
AL3482,15-Jun-09,1200,153.84,516.36,S,I_ALOKAILY,CORODOR 11,1174227,292700,2009,6,15
AL3482,8-Jul-13,1200,164.48,505.72,S,I_ALOKAILY,CORODOR 11,1174227,292700,2013,7,8
AL3482,3-Sep-13,1200,165.17,505.03,S,I_ALOKAILY,CORODOR 11,1174227,292700,2013,9,3
AL3482,8-Oct-13,1200,165.4,504.8,S,I_ALOKAILY,CORODOR 11,1174227,292700,2013,10,8
AL3482,17-Nov-13,1200,165.7,504.5,S,I_ALOKAILY,CORODOR 11,1174227,292700,2013,11,17
AL3482,24-Dec-13,1200,165.1,505.1,S,I_ALOKAILY,CORODOR 11,1174227,292700,2013,12,24
AL3482,4-Sep-14,1200,166.02,504.18,S,I_ALOKAILY,CORODOR 11,1174227,292700,2014,9,4
AL3482,21-Oct-14,1200,166.24,503.96,S,I_ALOKAILY,CORODOR 11,1174227,292700,2014,10,21
AL3482,8-Dec-14,1200,166.14,504.06,S,I_ALOKAILY,CORODOR 11,1174227,292700,2014,12,8
AL3482,25-Mar-15,1200,165.8,504.4,S,I_ALOKAILY,CORODOR 11,1174227,292700,2015,3,25
AL3482,21-Mar-17,12,150.11,520.09, ,A_BARAHMEH,CORODOR 11,1174227,292700,2017,3,21
AL3482,26-Apr-17,12,152.01,518.19, ,A_BARAHMEH,CORODOR 11,1174227,292700,2017,4,26
AL3519,2-Mar-00,1200,23.51,536.9,REC,JABER,SUKHNEH MONITORING,1172016,245220,2000,3,2
AL3519,4-Apr-00,1200,22.92,537.49,REC,JABER,SUKHNEH MONITORING,1172016,245220,2000,4,4
AL3519,9-May-00,1200,22.82,537.59,REC,JABER,SUKHNEH MONITORING,1172016,245220,2000,5,9
AL3519,6-Jun-00,1200,22.86,537.55,REC,JABER,SUKHNEH MONITORING,1172016,245220,2000,6,6
AL3519,4-Jul-00,1200,22.93,537.48,REC,JABER,SUKHNEH MONITORING,1172016,245220,2000,7,4
AL3519,8-Aug-00,1200,22.96,537.45,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2000,8,8
AL3519,5-Sep-00,1200,23.04,537.37,REC,JABER,SUKHNEH MONITORING,1172016,245220,2000,9,5
AL3519,3-Oct-00,1200,23.19,537.22,REC,JABER,SUKHNEH MONITORING,1172016,245220,2000,10,3
AL3519,8-Nov-00,1200,23.3,537.11,REC,JABER,SUKHNEH MONITORING,1172016,245220,2000,11,8
AL3519,5-Dec-00,1200,23.35,537.06,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2000,12,5
AL3519,7-Jan-01,1200,22.72,537.69,REC,JABER,SUKHNEH MONITORING,1172016,245220,2001,1,7
AL3519,5-Feb-01,1200,20.71,539.7,"REC, this time mscope reading",JABER,SUKHNEH MONITORING,1172016,245220,2001,2,5
AL3519,13-Mar-01,1200,20.61,539.8,REC,JABER,SUKHNEH MONITORING,1172016,245220,2001,3,13
AL3519,3-Apr-01,1200,20.64,539.77,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2001,4,3
AL3519,7-May-01,1200,20.89,539.52,REC,JABER,SUKHNEH MONITORING,1172016,245220,2001,5,7
AL3519,5-Jun-01,1200,21.15,539.26,REC,JABER,SUKHNEH MONITORING,1172016,245220,2001,6,5
AL3519,10-Jul-01,1200,21.36,539.05,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2001,7,10
AL3519,7-Aug-01,1200,21.57,538.84,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2001,8,7
AL3519,5-Sep-01,1200,21.77,538.64,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2001,9,5
AL3519,9-Oct-01,1200,21.95,538.46,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2001,10,9
AL3519,6-Nov-01,1200,22.11,538.3,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2001,11,6
AL3519,4-Dec-01,1200,22.07,538.34,REC,JABER,SUKHNEH MONITORING,1172016,245220,2001,12,4
AL3519,8-Jan-02,1200,21.54,538.87,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,1,8
AL3519,5-Feb-02,1200,20.87,539.54,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,2,5
AL3519,5-Mar-02,1200,20.61,539.8,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,3,5
AL3519,9-Apr-02,1200,20.51,539.9,REC,JABER,SUKHNEH MONITORING,1172016,245220,2002,4,9
AL3519,14-May-02,1200,20.6,539.81,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,5,14
AL3519,10-Jun-02,1200,20.69,539.72,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,6,10
AL3519,9-Jul-02,1200,20.9,539.51,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,7,9
AL3519,13-Aug-02,1200,21.13,539.28,REC,JABER,SUKHNEH MONITORING,1172016,245220,2002,8,13
AL3519,10-Sep-02,1200,21.32,539.09,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,9,10
AL3519,8-Oct-02,1200,21.5,538.91,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,10,8
AL3519,4-Nov-02,1200,21.66,538.75,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,11,4
AL3519,11-Dec-02,1200,21.8,538.61,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2002,12,11
AL3519,9-Jan-03,1200,21.1,539.31,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,1,9
AL3519,4-Feb-03,1200,20.86,539.55,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,2,4
AL3519,11-Mar-03,1200,20.12,540.29,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,3,11
AL3519,8-Apr-03,1200,19.67,540.74,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,4,8
AL3519,6-May-03,1200,19.42,540.99,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,5,6
AL3519,3-Jun-03,1200,19.3,541.11,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,6,3
AL3519,8-Jul-03,1200,19.03,541.38,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,7,8
AL3519,6-Aug-03,1200,18.93,541.48,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,8,6
AL3519,9-Sep-03,1200,18.95,541.46,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,9,9
AL3519,8-Oct-03,1200,19.05,541.36,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,10,8
AL3519,4-Nov-03,1200,19.16,541.25,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,11,4
AL3519,2-Dec-03,1200,19.23,541.18,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2003,12,2
AL3519,6-Jan-04,1200,19.34,541.07,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,1,6
AL3519,11-Feb-04,1200,19.36,541.05,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,2,11
AL3519,7-Mar-04,1200,19.56,540.85,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,3,7
AL3519,11-Apr-04,1200,19.64,540.77,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,4,11
AL3519,12-May-04,1200,19.67,540.74,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,5,12
AL3519,16-Jun-04,1200,19.88,540.53,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,6,16
AL3519,14-Jul-04,1200,20,540.41,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,7,14
AL3519,10-Aug-04,1200,20.15,540.26,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,8,10
AL3519,15-Sep-04,1200,20.39,540.02,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,9,15
AL3519,13-Oct-04,1200,20.54,539.87,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,10,13
AL3519,7-Nov-04,1200,20.67,539.74,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,11,7
AL3519,14-Dec-04,1200,20.56,539.85,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2004,12,14
AL3519,9-Jan-05,1200,20.53,539.88,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,1,9
AL3519,10-Feb-05,1200,20.3,540.11,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,2,10
AL3519,9-Mar-05,1200,19.95,540.46,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,3,9
AL3519,3-Apr-05,1200,19.95,540.46,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,4,3
AL3519,11-May-05,1200,20.02,540.39,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,5,11
AL3519,15-Jun-05,1200,20.07,540.34,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,6,15
AL3519,13-Jul-05,1200,20.17,540.24,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,7,13
AL3519,10-Aug-05,1200,20.27,540.14,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,8,10
AL3519,14-Sep-05,1200,20.44,539.97,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,9,14
AL3519,10-Oct-05,1200,20.61,539.8,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,10,10
AL3519,14-Nov-05,1200,20.8,539.61,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,11,14
AL3519,14-Dec-05,1200,20.92,539.49,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2005,12,14
AL3519,18-Jan-06,1200,20.92,539.49,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,1,18
AL3519,14-Feb-06,1200,20.91,539.5,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,2,14
AL3519,4-Apr-06,1200,20.94,539.47,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,4,4
AL3519,9-May-06,1200,20.94,539.47,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,5,9
AL3519,6-Jun-06,1200,21.08,539.33,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,6,6
AL3519,4-Jul-06,1200,21.2,539.21,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,7,4
AL3519,8-Aug-06,1200,21.45,538.96,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,8,8
AL3519,5-Sep-06,1200,21.65,538.76,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,9,5
AL3519,10-Oct-06,1200,21.78,538.63,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,10,10
AL3519,7-Nov-06,1200,21.93,538.48,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,11,7
AL3519,6-Dec-06,1200,22.02,538.39,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2006,12,6
AL3519,9-Jan-07,1200,22.04,538.37,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,1,9
AL3519,7-Feb-07,1200,21.82,538.59,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,2,7
AL3519,7-Mar-07,1200,21.74,538.67,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,3,7
AL3519,5-Apr-07,1200,21.58,538.83,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,4,5
AL3519,9-May-07,1200,21.64,538.77,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,5,9
AL3519,6-Jun-07,1200,21.79,538.62,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,6,6
AL3519,4-Jul-07,1200,21.94,538.47,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,7,4
AL3519,8-Aug-07,1200,22.11,538.3,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,8,8
AL3519,5-Sep-07,1200,22.26,538.15,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,9,5
AL3519,5-Oct-07,1200,22.4,538.01,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,10,5
AL3519,5-Nov-07,1200,22.64,537.77,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,11,5
AL3519,5-Dec-07,1200,22.7,537.71,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2007,12,5
AL3519,9-Jan-08,1200,22.85,537.56,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,1,9
AL3519,5-Feb-08,1200,22.76,537.65,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,2,5
AL3519,6-Mar-08,1200,22.28,538.13,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,3,6
AL3519,9-Apr-08,1200,22.37,538.04,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,4,9
AL3519,8-May-08,1200,22.52,537.89,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,5,8
AL3519,4-Jun-08,1200,22.67,537.74,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,6,4
AL3519,9-Jul-08,1200,22.81,537.6,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,7,9
AL3519,6-Aug-08,1200,22.93,537.48,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,8,6
AL3519,10-Sep-08,1200,23.13,537.28,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,9,10
AL3519,7-Oct-08,1200,23.33,537.08,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,10,7
AL3519,5-Nov-08,1200,23.45,536.96,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,11,5
AL3519,3-Dec-08,1200,23.57,536.84,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2008,12,3
AL3519,5-Jan-09,1200,23.66,536.75,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,1,5
AL3519,4-Feb-09,1200,23.73,536.68,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,2,4
AL3519,11-Mar-09,1200,23.19,537.22,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,3,11
AL3519,7-Apr-09,1200,23,537.41,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,4,7
AL3519,11-May-09,1200,23.11,537.3,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,5,11
AL3519,3-Jun-09,1200,23.2,537.21,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,6,3
AL3519,14-Jul-09,1200,23.39,537.02,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,7,14
AL3519,4-Aug-09,1200,23.52,536.89,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,8,4
AL3519,8-Sep-09,1200,23.66,536.75,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,9,8
AL3519,21-Oct-09,1200,23.88,536.53,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,10,21
AL3519,10-Nov-09,1200,23.86,536.55,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,11,10
AL3519,17-Dec-09,1200,23.95,536.46,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2009,12,17
AL3519,12-Jan-10,1200,23.84,536.57,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2010,1,12
AL3519,9-Feb-10,1200,23.5,536.91,REC,FARRAJ,SUKHNEH MONITORING,1172016,245220,2010,2,9
AL3519,9-Mar-10,1200,23.03,537.38,REC,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,3,9
AL3519,12-Apr-10,1200,22.85,537.56,REC,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,4,12
AL3519,10-May-10,1200,22.98,537.43,REC,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,5,10
AL3519,7-Jun-10,1200,23.18,537.23,REC,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,6,7
AL3519,19-Jul-10,1200,23.45,536.96,REC,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,7,19
AL3519,9-Aug-10,1200,23.53,536.88,REC,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,8,9
AL3519,20-Sep-10,1200,23.7,536.71,REC,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,9,20
AL3519,11-Oct-10,1200,23.73,536.68,REC,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,10,11
AL3519,21-Dec-10,1200,23.73,536.68,R.AMSCOP,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2010,12,21
AL3519,31-Jan-11,1200,23.81,536.6,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,1,31
AL3519,28-Feb-11,1200,23.54,536.87,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,2,28
AL3519,29-Mar-11,1200,23.66,536.75,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,3,29
AL3519,9-May-11,1200,23.82,536.59,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,5,9
AL3519,6-Jun-11,1200,23.85,536.56,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,6,6
AL3519,11-Jul-11,1200,24.02,536.39,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,7,11
AL3519,8-Aug-11,1200,24.15,536.26,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,8,8
AL3519,5-Sep-11,1200,24.24,536.17,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,9,5
AL3519,3-Oct-11,1200,24.39,536.02,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,10,3
AL3519,31-Oct-11,1200,24.26,536.15,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,10,31
AL3519,30-Nov-11,1200,24.43,535.98,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2011,11,30
AL3519,4-Jan-12,1200,24.4,536.01,R.AMSCOP,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,1,4
AL3519,7-Feb-12,1200,24.34,536.07,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,2,7
AL3519,6-Mar-12,1200,23.96,536.45,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,3,6
AL3519,3-Apr-12,1200,23.56,536.85,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,4,3
AL3519,7-May-12,1200,23.58,536.83,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,5,7
AL3519,5-Jun-12,1200,23.71,536.7,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,6,5
AL3519,3-Jul-12,1200,23.81,536.6,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,7,3
AL3519,31-Jul-12,1200,23.95,536.46,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,7,31
AL3519,10-Sep-12,1200,24.16,536.25,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,9,10
AL3519,2-Oct-12,1200,24.22,536.19,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,10,2
AL3519,19-Nov-12,1200,24.37,536.04,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,11,19
AL3519,10-Dec-12,1200,25.49,534.92,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2012,12,10
AL3519,14-Jan-13,1200,25.33,535.08,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,1,14
AL3519,11-Feb-13,1200,24.65,535.76,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,2,11
AL3519,9-Apr-13,1200,24.63,535.78,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,4,9
AL3519,6-May-13,1200,24.58,535.83,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,5,6
AL3519,3-Jun-13,1200,24.7,535.71,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,6,3
AL3519,1-Jul-13,1200,24.76,535.65,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,7,1
AL3519,30-Jul-13,1200,23.65,536.76,R.AMSCOP,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,7,30
AL3519,2-Sep-13,1200,23.8,536.61,R.AMSCOP,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,9,2
AL3519,7-Oct-13,1200,23.91,536.5,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,10,7
AL3519,4-Nov-13,1200,24.02,536.39,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,11,4
AL3519,24-Dec-13,1200,23.94,536.47,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2013,12,24
AL3519,23-Jan-14,1200,23.84,536.57,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,1,23
AL3519,24-Feb-14,1200,24.65,535.76,R.AMSCOP,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,2,24
AL3519,9-Apr-14,1200,24.53,535.88,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,4,9
AL3519,9-Jun-14,1200,24.7,535.71,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,6,9
AL3519,14-Jul-14,1200,24.85,535.56,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,7,14
AL3519,12-Aug-14,1200,24.95,535.46,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,8,12
AL3519,8-Sep-14,1200,25.05,535.36,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,9,8
AL3519,20-Oct-14,1200,25.13,535.28,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,10,20
AL3519,10-Nov-14,1200,25.14,535.27,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,11,10
AL3519,9-Dec-14,1200,25.14,535.27,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2014,12,9
AL3519,17-Feb-15,1200,25.02,535.39,R,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2015,2,17
AL3519,22-Feb-15,1200,25.02,535.39,L.AMSCOP,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2015,2,22
AL3519,14-Apr-15,1200,25.3,535.11,L,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2015,4,14
AL3519,11-May-15,1200,25.42,534.99,L,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2015,5,11
AL3519,28-May-15,1200,23.65,536.76,L.AMSCOP,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2015,5,28
AL3519,4-Jul-15,1200,23.79,536.62,L,I_ALOKAILY,SUKHNEH MONITORING,1172016,245220,2015,7,4
AL3519,24-Oct-15,12,23.69,536.72, ,M_KARAGOGHLY,SUKHNEH MONITORING,1172016,245220,2015,10,24
AL3519,23-Jul-16,12,24.86,535.55, ,M_KARAGOGHLY,SUKHNEH MONITORING,1172016,245220,2016,7,23
AL3519,17-May-17,12,24.72,535.69, ,A_BARAHMEH,SUKHNEH MONITORING,1172016,245220,2017,5,17
AL3519,15-Oct-17,12,24.49,535.92, ,A_BARAHMEH,SUKHNEH MONITORING,1172016,245220,2017,10,15
AL3520,10-Feb-00,1200,56.73,873.62,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,2,10
AL3520,9-Mar-00,1200,54.89,875.46,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,3,9
AL3520,4-Apr-00,1200,52.28,878.07,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,4,4
AL3520,9-May-00,1200,50.66,879.69,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,5,9
AL3520,8-Jun-00,1200,50.41,879.94,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,6,8
AL3520,4-Jul-00,1200,50.6,879.75,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,7,4
AL3520,8-Aug-00,1200,50.94,879.41,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,8,8
AL3520,5-Sep-00,1200,50.73,879.62,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,9,5
AL3520,3-Oct-00,1200,51.62,878.73,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,10,3
AL3520,8-Nov-00,1200,52.99,877.36,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,11,8
AL3520,5-Dec-00,1200,51.7,878.65,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2000,12,5
AL3520,7-Jan-01,1200,52.4,877.95,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2001,1,7
AL3520,5-Feb-01,1200,51.9,878.45,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2001,2,5
AL3520,13-Mar-01,1200,50.87,879.48,R,I_ALOKAILY,YAJUZ 1 MONITORING,1159632,235535,2001,3,13
